datatime,dataphase,datafrequency,datapulseduration,dataoutput,modelphase,modelfrequency,modelpulseduration,modelmew,modelsd,beta,phase_m,phase_a,phase_b,freq_a,freq_b,freq_s,pw_a,pw_b,pw_s,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,400.000000,0.041506,26.723177,0.000042,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,150.000000,-0.007847,26.990189,0.000042,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,200.000000,-0.028185,26.903994,0.000042,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,250.000000,-0.130810,22.649317,0.000042,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,300.000000,-0.260468,5.867139,0.000042,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,350.000000,-0.055758,25.032644,0.000042,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,400.000000,0.003373,26.990373,0.000042,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
0.000000,1.256000,104.000000,200.000000,-0.482255,0.000000,52.000000,150.000000,-0.009448,26.985240,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
13.000000,2.729141,147.867256,276.656955,-0.000567,0.000000,52.000000,200.000000,-0.020470,26.935360,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
13.000000,5.523231,85.307599,341.377317,0.428319,0.000000,52.000000,250.000000,-0.004511,26.985952,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
13.000000,0.248160,152.026937,294.785188,-0.307616,0.000000,52.000000,300.000000,0.057833,26.404177,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
13.000000,3.329716,86.756533,386.586518,-0.128158,0.000000,52.000000,350.000000,0.120029,24.809845,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
13.000000,1.684718,82.130989,179.034536,-0.335111,0.000000,52.000000,400.000000,0.031363,26.851167,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
13.000000,4.026990,143.504181,277.031930,-0.097067,0.000000,104.000000,150.000000,-0.021825,26.923853,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,200.000000,-0.055982,26.363480,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,250.000000,-0.062434,26.205718,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,300.000000,-0.025091,22.589846,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,350.000000,0.131953,22.714235,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,400.000000,0.041240,26.726519,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,150.000000,-0.006628,26.990023,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,200.000000,-0.024659,26.902571,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,250.000000,-0.129831,22.630128,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,300.000000,-0.261274,5.774736,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,350.000000,-0.056152,25.025517,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,400.000000,0.003323,26.990440,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,150.000000,-0.099905,22.914350,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,200.000000,-0.180507,21.260162,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,250.000000,-0.052392,26.592885,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,300.000000,-0.001272,26.997256,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,350.000000,0.003714,26.995504,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,400.000000,0.000087,26.997487,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,150.000000,-0.190650,20.927797,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,200.000000,-0.410916,0.951083,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,250.000000,-0.147950,23.002538,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,300.000000,-0.035293,26.663726,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,350.000000,-0.004153,26.964724,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,400.000000,-0.000350,26.994809,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,150.000000,-0.050457,26.594765,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,200.000000,-0.124536,23.629626,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,250.000000,-0.079031,26.019978,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,300.000000,-0.082529,25.010836,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,350.000000,-0.023426,26.829716,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,400.000000,-0.000992,26.999587,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,150.000000,-0.036943,25.665752,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,200.000000,-0.052671,25.334520,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,250.000000,-0.011716,26.954443,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,300.000000,-0.001469,26.986226,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,350.000000,-0.017833,26.413478,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,400.000000,-0.029709,25.518645,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,150.000000,-0.054446,25.318635,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,200.000000,-0.091098,24.880672,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,250.000000,-0.023141,24.136661,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,300.000000,-0.001796,23.817559,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,350.000000,-0.025833,25.719278,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,400.000000,-0.042796,23.930532,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,150.000000,-0.011010,26.971880,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,200.000000,-0.021646,26.732892,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,250.000000,-0.003232,14.684088,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,300.000000,0.001675,12.946692,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,350.000000,-0.004444,26.672946,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,400.000000,-0.007107,26.915844,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,150.000000,-0.001483,26.997988,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,200.000000,-0.002424,26.997280,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,250.000000,-0.002385,26.984972,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,300.000000,-0.000332,26.964229,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,350.000000,-0.025495,24.979397,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,400.000000,-0.052941,21.926208,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,150.000000,-0.002300,26.997475,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,200.000000,-0.008016,26.942149,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,250.000000,-0.034246,23.491769,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,300.000000,-0.034219,22.841214,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,350.000000,-0.042491,22.729945,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,400.000000,-0.076523,16.486942,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,150.000000,-0.000588,26.999908,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,200.000000,-0.008240,26.829335,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,250.000000,-0.058937,16.061639,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,300.000000,-0.064076,14.148651,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,350.000000,-0.015928,26.609514,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,400.000000,-0.012878,26.712036,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,150.000000,-0.000579,26.999891,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,200.000000,-0.001125,26.999795,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,250.000000,0.005590,26.991744,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,300.000000,0.095378,25.615447,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,350.000000,0.183991,21.867054,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,400.000000,0.045332,26.635882,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,150.000000,-0.001182,26.999800,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,200.000000,-0.004062,26.993697,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,250.000000,-0.006277,26.652401,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,300.000000,0.110440,24.063620,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,350.000000,0.245172,17.567112,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,400.000000,0.061037,26.327419,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,150.000000,-0.000362,26.999978,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,200.000000,-0.003710,26.983906,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,250.000000,-0.027472,25.954881,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,300.000000,-0.021918,25.611201,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,350.000000,0.029282,26.735629,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,400.000000,0.009161,26.983562,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,150.000000,-0.009368,26.985494,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,200.000000,-0.020297,26.936440,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,250.000000,-0.004423,26.986085,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,300.000000,0.058233,26.396982,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,350.000000,0.120775,24.783028,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,400.000000,0.031556,26.849346,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,150.000000,-0.021641,26.925123,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,200.000000,-0.055530,26.374039,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,250.000000,-0.062136,26.210266,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,300.000000,-0.024324,22.591653,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,350.000000,0.133031,22.666447,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,400.000000,0.041505,26.723177,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,150.000000,-0.006573,26.990189,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,200.000000,-0.024500,26.903994,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,250.000000,-0.129508,22.649317,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,300.000000,-0.260598,5.867139,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,350.000000,-0.055818,25.032644,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,400.000000,0.003371,26.990373,0.000019,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
0.000000,1.256000,104.000000,200.000000,-0.371431,0.000000,52.000000,150.000000,-0.009967,26.985240,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
14.000000,2.729141,147.867256,276.656955,-0.000567,0.000000,52.000000,200.000000,-0.023291,26.935360,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
14.000000,5.523231,85.307599,341.377317,0.428319,0.000000,52.000000,250.000000,-0.005771,26.985952,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
14.000000,0.248160,152.026937,294.785188,-0.307616,0.000000,52.000000,300.000000,0.057769,26.404177,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
14.000000,3.329716,86.756533,386.586518,-0.128158,0.000000,52.000000,350.000000,0.120028,24.809845,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
14.000000,1.684718,82.130989,179.034536,-0.335111,0.000000,52.000000,400.000000,0.031362,26.851167,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
14.000000,4.026990,143.504181,277.031930,-0.097067,0.000000,104.000000,150.000000,-0.024967,26.923853,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,200.000000,-0.066194,26.363480,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,250.000000,-0.066421,26.205718,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,300.000000,-0.025217,22.589846,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,350.000000,0.131974,22.714235,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,400.000000,0.041241,26.726519,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,150.000000,-0.007913,26.990023,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,200.000000,-0.028375,26.902571,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,250.000000,-0.131145,22.630128,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,300.000000,-0.261144,5.774736,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,350.000000,-0.056093,25.025517,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,400.000000,0.003325,26.990440,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,150.000000,-0.093975,22.914350,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,200.000000,-0.188589,21.260162,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,250.000000,-0.059214,26.592885,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,300.000000,-0.001693,26.997256,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,350.000000,0.003711,26.995504,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,400.000000,0.000087,26.997487,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,150.000000,-0.200793,20.927797,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,200.000000,-0.467223,0.951083,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,250.000000,-0.173218,23.002538,0.000111,0.580905,0.515790,3.263031,0.163228,0.000045,58.683917,0.129705,0.000006,196.333003,
